CYCLE,CMTE_ID,AMNDT_IND,REPORT_TYPE,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TYPE,ENTITY_TYPE,NAME,CITY,STATE,ZIP,EMPLOYER,OCCUPATION,TRANSACTION_DATE,TRANSACTION_AMOUNT,OTHER_ID,TRANSACTION_ID,FILE_NUM,MEMO_CODE,MEMO_TEXT,SUB_ID
2004,C00075820,A,M5,,24962187505.0,18K,PAC,MARK KENNEDY FOR CONGRESS,BUFFALO,MN,55313.0,INFO REQUESTED,INFO REQUESTED,4062004.0,12000,C00384032,FF040407.1290004,132128.0,,,4090820041042028048
2004,C00365171,N,Q2,G,24961766491.0,24K,CCM,KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,5262004.0,1000,C00347203,SB23.11529,125555.0,,,4071320041040124321
2004,C00104802,N,M7,P,24971311249.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6282004.0,1000,C00384032,SB23.12118,124450.0,,,4070820041040014451
2004,C00104802,N,M7,G,24971311249.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6282004.0,4000,C00384032,SB23.12119,124450.0,,,4070820041040014452
2004,C00330068,N,M7,P,24961884436.0,24K,COM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6252004.0,2500,C00384032,DISB00027118W&J001,128353.0,,,4072220041040536228
2004,C00009282,A,M4,P,24961918550.0,24K,IND,"KENNEDY, MARK",MINNEAPOLIS,MN,55449.0,,,3032004.0,1000,C00384032,0310200458E2975,128687.0,,,4072420041040739033
2004,C00081414,A,M7,P,24962097013.0,24K,CAN,"KENNEDY, MARK R",WATERTOWN,MN,55388.0,,,6012004.0,1000,C00347203,SB23.9259,131142.0,,,4081720041041341201
2004,C00012914,A,M7,P,24962126183.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6252004.0,1000,C00384032,D2135,131624.0,,,4082520041041490701
2004,C00255752,N,M8,G,24962098176.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,7272004.0,1000,C00384032,SB23.30689,131173.0,,,4081920041041407921
2004,C00170258,A,Q1,P,24961749411.0,24K,CCM,KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,3302004.0,1000,C00347203,D530,125075.0,,,4071220041040089195
2004,C00016683,N,M7,G,24961770576.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6242004.0,5000,C00384032,1775300406183827326,125621.0,,,4071920041040352835
2004,C00016683,N,M7,P,24961770576.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6242004.0,5000,C00384032,8132480406183828440,125621.0,,,4071920041040352836
2004,C00103937,N,M7,P,24961838052.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6172004.0,500,C00384032,SB23.5434,127305.0,,,4072020041040409870
2004,C00053553,A,M7,G,24962145097.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6142004.0,1000,C00384032,3044864,131963.0,,,4082720041041541107
2004,C00022343,A,M7,P,24962145849.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6222004.0,2000,C00384032,0716200429E5480,131969.0,,,4082720041041541231
2004,C00022343,A,M7,G,24962145849.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6222004.0,3000,C00384032,0716200429E5481,131969.0,,,4082720041041541232
2004,C00227744,N,M7,P,24961796283.0,24K,CCM,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,6172004.0,1500,C00347203,9824418,126140.0,,,4071720041040238378
2004,C00227744,N,M7,G,24961796288.0,24K,CCM,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,6232004.0,5000,C00347203,9837445,126140.0,,,4071720041040238393
2004,C00231407,N,Q2,G,24961796552.0,24K,CAN,"KENNEDY, MARK",BUFFALO,MN,55313.0,,,6092004.0,1000,C00384032,SB23.11626,126151.0,,,4071720041040238604
2004,C00109017,N,M9,P,24971439269.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,8272004.0,1000,C00384032,4138052,134306.0,,,4091320041042217107
2004,C00067504,A,M8,P,24971433172.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BUFFALO,MN,55313.0,,,7152004.0,2000,C00384032,9947595,134120.0,,CONTRIBUTION,4090920041042157298
2004,C00365411,A,12P,P,24971443934.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,8102004.0,1000,C00384032,SB23.4756,134447.0,,,4091320041042222539
2004,C00131185,N,M9,G,24971444087.0,24K,CCM,MARK KENNEDY '02,WATERTOWN,MN,55388.0,,,8042004.0,1000,C00364547,77839,134451.0,,CONTRIBUTION,4091320041042222590
2004,C00315747,A,M7,P,24962723769.0,24K,COM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6282004.0,2500,C00384032,DISB00027011WJ,149325.0,,,4110320041044953450
2004,C00357095,N,12G,G,24038571417.0,24K,,,,,,,,10132004.0,1000,C00384032,,,,,2111920041045713717
2004,C00042002,A,M10,G,24962824157.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9102004.0,1000,C00384032,SB23.16837,150281.0,,,4110320041044955142
2004,C00254201,A,12G,G,24962838835.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10052004.0,2000,C00384032,SB23.5961,150319.0,,,4110320041044956478
2004,C00122101,A,12P,P,24962855459.0,24K,CCM,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,7232004.0,1000,C00384032,18898511,150550.0,,CAMPAIGN CONTRIBUTION,4110720041045280591
2004,C00034272,A,Q3,G,24981459707.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9272004.0,500,C00384032,SB23.6527,153378.0,,,4121320041046625457
2004,C00303032,N,12G,G,24038571673.0,24K,,,,,,,,10122004.0,500,C00384032,,,,,1111620040000200522
2004,C00231233,N,Q3,G,24038572080.0,24K,,,,,,,,8162004.0,100,C00384032,,,,,2111920041045713552
2004,C00082917,N,12G,G,24962588806.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10012004.0,4000,C00364547,20279739,143797.0,,,4102620041044232579
2004,C00307769,N,12G,G,24962588874.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10012004.0,1000,C00384032,4294728,143805.0,,CONTRIBUTION,4102620041044232618
2004,C00148031,N,12G,G,24962658911.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10062004.0,3000,C00384032,10214085,145546.0,,CONTRIBUTION,4103120041044815737
2004,C00075820,A,M6,P,24962854144.0,24Z,COM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,5052004.0,98,C00384032,B23M053104A1-1127,150481.0,,MEMO ENTRY,4111520041045593615
2004,C00034785,N,30G,G,24991321292.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10142004.0,1000,C00384032,D528,152338.0,,,4120420041046131932
2004,C00311878,N,30G,G,24981460669.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10252004.0,2000,C00384032,B223,153403.0,,,4120820041046405925
2004,C00305805,N,M10,G,24962619275.0,24K,CAN,"KENNEDY, MARK",BLAINE,MN,55449.0,,,9272004.0,5000,C00364547,D00SK05,144585.0,,,4103020041044623476
2004,C00305805,N,M10,G,24962619283.0,24Z,ORG,GO AMERICA,COGGON,IA,52218.0,,,9272004.0,15,C00364547,D01EZ02,144585.0,X,CREDIT CARD ITEM,4103020041044623513
2004,C00305805,N,M10,G,24962619284.0,24Z,ORG,ST. PAUL HOTEL,SAINT PAUL,MN,55102.0,,,9272004.0,337,C00364547,D01EY02,144585.0,X,CREDIT CARD ITEM,4103020041044623514
2004,C00305805,N,M10,G,24962619283.0,24Z,ORG,EASTOWN AMOCO,DES MOINES,IA,50317.0,,,9272004.0,17,C00364547,D01EX02,144585.0,X,CREDIT CARD ITEM,4103020041044623511
2004,C00305805,N,M10,G,24962619283.0,24Z,ORG,ENTERPRISE RENT-A-CAR,FAIRFIELD,OH,45014.0,,,9272004.0,207,C00364547,D01ES04,144585.0,X,CREDIT CARD ITEM,4103020041044623512
2004,C00336644,A,M9,P,24971837676.0,24K,COM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,8112004.0,4500,C00384032,1093962177052,143817.0,,,4102820041044441328
2004,C00248716,N,M10,G,24962615017.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9242004.0,1000,C00384032,D2477,144395.0,,,4102920041044560544
2004,C00215491,N,Q3,G,24038580351.0,24K,,,,,,,,8032004.0,500,C00384032,,,,,2111820041045697350
2004,C00387670,N,12G,G,24962662705.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10082004.0,2000,C00384032,1097270197795,145752.0,,,4110120041044881051
2004,C00325357,A,M10,P,24962867662.0,24Z,ORG,DISCOUNT STEEL & ALUMINUM,MINNEAPOLIS,MN,55411.0,,,9132004.0,4936,C00364547,10120784,150826.0,,M.KENNEDYMN6THINKINDSIGNHOLDER,4111220041045560486
2004,C00325357,A,12G,G,24962867680.0,24Z,ORG,TARGETED CREATIVE COMMUNICATIONS INC.,ALEXANDRIA,VA,22314.0,,,10012004.0,5000,C00364547,10177486,150827.0,,M.KENNEDYMN6THINKINDLITERATUREARTWORK&PRODUCTION,4111220041045560513
2004,C00382036,A,M7,P,24971948540.0,24K,COM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6162004.0,1000,C00384032,DISB00026697WJ,152594.0,,,4121320041046623583
2004,C00068692,N,12G,G,24981358847.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10082004.0,5000,C00384032,20330796,142761.0,,CONTRIBUTION,4102520041044180475
2004,C00235739,N,M10,G,24981359348.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9222004.0,1000,C00384032,B4405,142774.0,,,4102520041044180651
2004,C00235739,N,M10,G,24981359343.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9222004.0,1000,C00384032,B4390,142774.0,,,4102520041044180636
2004,C00046474,N,30G,G,24981437137.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10212004.0,1000,C00347203,B001865S000017L23,152401.0,,,4120420041046132391
2004,C00382036,A,M10,G,24971948591.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9292004.0,1000,C00384032,1097161219678,152601.0,,,4113020041045947113
2004,C00337626,A,12G,G,24981438785.0,24K,CCM,MARK KENNEDY FOR CONGRESS,MINNEAPOLIS,MN,55449.0,,,10072004.0,1000,C00384032,41014.E2018,152621.0,,,4121320041046623649
2004,C00103937,N,M10,G,24971762294.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9232004.0,1000,C00384032,SB23.5577,142733.0,,,4102520041044180220
2004,C00106146,N,12G,G,24962587503.0,24K,CCM,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,10042004.0,3000,C00347203,10213605,143752.0,,CONTRIBUTION,4102720041044289183
2004,C00121368,N,M10,G,24981365364.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9142004.0,2000,C00384032,0916200443E498,143860.0,,EVENT 9-29-04; J. MITCHELL TO ATTEN,4102720041044298357
2004,C00118943,N,12G,G,24962646465.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10052004.0,1000,C00384032,D4470,145429.0,,,4103120041044814954
2004,C00033969,A,M10,G,24962872424.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9172004.0,1000,C00384032,B2393,150914.0,,,4111520041045595784
2004,C00149104,N,30G,G,24962930688.0,24K,CCM,KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10182004.0,500,C00347203,SB23.5808,151815.0,,,4120320041046086554
2004,C00012914,N,30G,G,24981553380.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10182004.0,3000,C00384032,D2179,155002.0,,,4121320041046630428
2004,C00042895,N,30G,G,24991354458.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10182004.0,1000,C00384032,10272683,154225.0,,,4121120041046542167
2004,C00402909,N,12G,G,24971839747.0,24K,CCM,KENNEDY FOR CONGRESS,MINNEAPOLIS,MN,55449.0,,,10042004.0,1000,C00347203,0000085,144037.0,,,4102820041044442553
2004,C00336644,A,M6,P,24971837125.0,24K,COM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,5262004.0,500,C00384032,DISB00026758WJ,143770.0,,,4102820041044441221
2004,C00053553,A,M9,G,24971768342.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,8242004.0,3950,C00384032,4031622,143339.0,,,4102620041044229959
2004,C00197095,N,30G,G,24962878703.0,24K,CCM,KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10182004.0,1000,C00347203,E2X61M7MW2K0MO1,151024.0,,,4111820041045707366
2004,C00369090,N,30G,P,24962925827.0,24K,CCM,MARK KENNEDY FOR CONGRESS,MONTICELLO,MN,55362.0,,,10262004.0,-2500,C00384032,B000397S000001L23,151631.0,,,4120120041045964127
2004,C00082917,A,M8,O,24962875588.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,7092004.0,1425,C00384032,18742972,150965.0,,,4111720041045692048
2004,C00082917,A,M8,G,24962875589.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,7092004.0,1000,C00364547,18742976,150965.0,,,4111720041045692049
2004,C00141218,N,30G,G,24962931546.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10202004.0,1000,C00347203,B002708S000004L23,151820.0,,,4120320041046086573
2004,C00018945,N,30G,G,24962931745.0,24K,CAN,"KENNEDY FOR CONGRESS, .",BLAINE,MN,55449.0,,,10152004.0,3000,C00347203,SB23.6169,151828.0,,,4120320041046086684
2004,C00284885,N,30G,G,24981464126.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10222004.0,1000,C00384032,B2639,153467.0,,,4120820041046406492
2004,C00002881,A,M7,P,24981464518.0,24K,ORG,BITTERSWEET CATERING,ALEXANDRIA,VA,22314.0,,,6212004.0,1401,C00384032,9835113,153483.0,,,4121320041046625576
2004,C00002881,A,M7,P,24981464523.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,6222004.0,1598,C00384032,9836040,153483.0,,,4121320041046625591
2004,C00381384,A,12G,G,24971874171.0,24K,ORG,KENNEDY FOR CONGRESS,MINNEAPOLIS,MN,55449.0,,,10072004.0,1000,C00384032,1021200455E245,145489.0,,CONGRESS/MN/DIST 6,4102120041043870805
2004,C00040535,N,12G,G,24962658358.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10042004.0,2000,C00384032,B3671,145528.0,,,4103120041044815585
2004,C00032698,N,12G,G,24962641196.0,24K,CCM,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,10082004.0,2000,C00347203,10218993,145074.0,,2004 GENERAL,4102920041044563025
2004,C00335026,N,12G,G,24971874959.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10012004.0,1000,C00384032,B000366S000003L23,145633.0,,,4103120041044816098
2004,C00008474,N,12G,G,24971867162.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10032004.0,1000,C00384032,B26333,145033.0,,,4102920041044562726
2004,C00300483,N,12G,G,24962641118.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10072004.0,2500,C00384032,20427854,145057.0,,2004 GENERAL,4102920041044562903
2004,C00128231,A,M8,G,24962642852.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,7122004.0,1000,C00384032,4174008,145188.0,,,4103020041044628359
2004,C00076182,A,Q3,G,24991397359.0,24K,IND,"MARK KENNEDY FOR, CONGRESS",BLAINE,MN,55449.0,,,9292004.0,500,C00384032,SB23.7098,154976.0,,,4121420041046737284
2004,C00356915,N,30G,,24991353130.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BUFFALO,MN,55313.0,,,10142004.0,2000,C00384032,SB23.8350,154177.0,,,4121120041046541307
2004,C00380196,N,30G,G,24962927860.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10202004.0,250,C00384032,SB23.5256,151709.0,,,4120120041045964164
2004,C00250068,N,30G,G,24981467729.0,24K,CAN,"KENNEDY, MARK RAYMOND",WATERTOWN,MN,55388.0,,,10272004.0,1000,C00384032,SB23.4671,153589.0,,,4120820041046406956
2004,C00103937,N,30G,G,24981529303.0,24Z,,,,,,,,10142004.0,131,C00384032,,,,,1013120050000216285
2004,C00001727,A,M10,G,24991357468.0,24K,CCM,KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9102004.0,1000,C00347203,SB23.7706,154397.0,,,4120220041045991825
2004,C00147173,N,30G,G,24991398444.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10182004.0,1000,C00384032,20419347,155000.0,,,4121320041046630406
2004,C00384701,N,30G,G,24991353491.0,24K,CCM,KENNEDY FOR CONGRESS,MINNEAPOLIS,MN,55449.0,,,10192004.0,2500,C00347203,1026200451E843,154192.0,,CONTRIBUTION,4121120041046541656
2004,C00340661,A,Q3,P,24981539896.0,24K,CCM,MARK KENNEDY FOR CONGRESS (MN-06),BLAINE,MN,55449.0,,,9132004.0,3000,C00384032,0069812,154651.0,,,4121320041046628837
2004,C00340661,A,Q3,G,24981539899.0,24K,CCM,MARK KENNEDY FOR CONGRESS (MN-06),BLAINE,MN,55449.0,,,9282004.0,5000,C00384032,0070044,154651.0,,,4121320041046628847
2004,C00113811,N,12G,G,24962644619.0,24K,CCM,MARK KENNEDY '04,WATERTOWN,MN,55388.0,,,10052004.0,2000,C00384032,20304482,145329.0,,,4103120041044814322
2004,C00038604,N,12G,G,24962644877.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10112004.0,1000,C00384032,SB23.4909,145344.0,,,4103120041044814515
2004,C00038604,N,12G,G,24962644876.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10062004.0,1000,C00384032,SB23.4862,145344.0,,,4103120041044814514
2004,C00363945,N,30G,,24971952557.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10282004.0,1000,C00384032,SB23.12105,152722.0,,,4120620041046256951
2004,C00082040,A,12G,G,24981468075.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10052004.0,1000,C00384032,3014570410053379491,153620.0,,,4120120041045966366
2004,C00087874,N,30G,G,24981449407.0,24K,CCM,MARK KENNEDY FOR CONGRESS,MONTICELLO,MN,55362.0,,,10152004.0,2000,C00384032,B1451,153142.0,,,4120620041046258293
2004,C00002881,A,M10,G,24981465411.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9292004.0,3000,C00384032,10168077,153493.0,,,4121320041046626351
2004,C00193631,A,12G,G,24971950397.0,24K,CCM,MARK KENNEDY,BLAINE,MN,55449.0,,,10072004.0,2000,C00384032,D9713,152667.0,,,4121320041046623708
2004,C00067884,N,30G,G,24971934143.0,24K,CCM,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,10192004.0,4000,C00347203,20426958,151937.0,,,4120320041046087141
2004,C00329425,N,30G,G,24981449434.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10272004.0,1000,C00384032,B000202S000002L23,153145.0,,,4120620041046258325
2004,C00330068,N,12G,G,24962674905.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10072004.0,5000,C00384032,1098388088109,146227.0,,,4110120041044883989
2004,C00341768,N,12G,G,24962675322.0,24K,PAC,KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10042004.0,1000,C00347203,41019.E1146,146248.0,,FEDERAL CONTRIBUTION,4110120041044884320
2004,C00379479,A,Q3,G,24962676765.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9102004.0,1000,C00384032,SB23.4770,146312.0,,,4110120041044884725
2004,C00121368,N,12G,G,24962698488.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10062004.0,3000,C00384032,101520040E562,146730.0,,EVENT 10-5-04; J. MITCHELL ATTEND,4110120041044886213
2004,C00282731,N,30G,G,24981475835.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10282004.0,1000,C00384032,9956630410283776828,153766.0,,,4120920041046444263
2004,C00084475,N,30G,G,24981469635.0,24K,PTY,MARK KENNEDY FOR CONGRESS,MINNEAPOLIS,MN,55449.0,,,10182004.0,2000,C00384032,1020200440E1581,153675.0,,US HOUSE  MN CD#5 (R) GENERAL,4120920041046441704
2004,C00109017,N,30G,G,24981456204.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10222004.0,2000,C00384032,4263268,153274.0,,,4120720041046334752
2004,C00128512,N,30G,G,24981505022.0,24K,CCM,KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10252004.0,1500,C00347203,39133-6320917010307,154030.0,,,4121120041046539903
2004,C00076182,A,Q2,G,24991350108.0,24K,IND,"MARK KENNEDY FOR, CONGRESS",BLAINE,MN,55449.0,,,6012004.0,-500,C00384032,SB23.7143,154035.0,,,4121320041046627104
2004,C00366120,A,M9,P,24991350365.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,8242004.0,1000,C00384032,SB23.5482,154052.0,,,4121320041046627132
2004,C00010124,N,30G,G,24962937271.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10202004.0,2500,C00384032,SB23.5002,152002.0,,,4120320041046088763
2004,C00352963,A,12G,G,24991327661.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10062004.0,1000,C00384032,1098397910386,153248.0,,,4120120041045966038
2004,C00024281,A,Q3,G,24981454963.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9142004.0,1000,C00384032,SB23.5524,153249.0,,,4121320041046625366
2004,C00024281,A,Q3,G,24981454963.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9142004.0,1000,C00384032,SB23.5525,153249.0,,,4121320041046625367
2004,C00211318,A,M9,G,24971954428.0,24K,CCM,MARK KENNEDY FOR CONGRESS,MONTICELLO,MN,55362.0,,,8042004.0,1000,C00364547,10007073,152839.0,,CONTRIBUTION,4121320041046624269
2004,C00211318,A,M9,G,24971954434.0,24K,CCM,MARK KENNEDY FOR CONGRESS,MONTICELLO,MN,55362.0,,,8202004.0,4000,C00364547,10057606,152839.0,,CONTRIBUTION,4121320041046624287
2004,C00128512,N,M10,G,24962569560.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9302004.0,1000,C00384032,96103-0182916522026,143068.0,,,4102620041044227163
2004,C00393520,N,M10,G,24971828050.0,24K,CCM,KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9212004.0,3000,C00347203,1972050409214278711,143643.0,,,4102620041044232299
2004,C00082792,N,M10,G,24962584706.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9212004.0,1000,C00384032,20216441,143644.0,,CONTRIBUTION,4102620041044232392
2004,C00170258,N,12G,G,24971828091.0,24K,CCM,KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10012004.0,1000,C00347203,D580,143655.0,,,4102720041044288423
2004,C00332031,N,12G,G,24962572019.0,24K,CCM,KENNEDY MARK RAYMOND,WATERTOWN,MN,55388.0,,,10122004.0,500,C00347203,SB23.5729,143208.0,,,4102620041044229413
2004,C00387670,N,M10,G,24971767070.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9162004.0,2000,C00384032,1097245359144,143232.0,,,4102620041044229600
2004,C00329425,A,12G,G,24962889911.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10012004.0,1000,C00384032,B000194S000012L23,151168.0,,,4111920041045738363
2004,C00040923,N,30G,G,24981455717.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10202004.0,1000,C00384032,B2911,153264.0,,,4120720041046334670
2004,C00042002,N,30G,G,24981477345.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10252004.0,1000,C00384032,SB23.19396,153787.0,,,4120920041046444496
2004,C00014555,N,30G,G,24971954762.0,24K,CCM,MARK KENNEDY FOR U.S. CONGRESS,MONTICELLO,MN,55362.0,,,10262004.0,2000,C00384032,D3026,152851.0,,,4120620041046257492
2004,C00364174,N,M10,G,24971842254.0,24K,CCM,KENNEDY FOR CONGRESS,WATERTOWN,MN,55388.0,,,9072004.0,5000,C00347203,0914200430E3089,144274.0,,,4102820041044444886
2004,C00330068,A,M9,P,24971767304.0,24Z,COM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,8032004.0,1096,C00384032,1095715811748,143264.0,X,SEE PLATINUM PLUS FOR BUSINESS ON 9/2/04 $2940.40,4102620041044229724
2004,C00330068,A,M9,P,24971767305.0,24K,COM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,8252004.0,1404,C00384032,1093884540825,143264.0,,,4102620041044229725
2004,C00390831,N,12G,G,24962562717.0,24K,CCM,KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10062004.0,1000,C00384032,SB23.4292,142582.0,,,4102420041044130248
2004,C00035204,N,M10,G,24991246428.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9292004.0,1000,C00384032,D2399,143118.0,,,4102620041044227685
2004,C00218263,N,30G,G,24038651164.0,24K,,,,,,,,11022004.0,2500,C00384032,,,,,2122820041047622504
2004,C00305029,N,30G,G,24038634693.0,24K,,,,,,,,10192004.0,1000,C00384032,,,,,2121620041046877907
2004,C00107771,A,M10,G,25990041775.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,9222004.0,1500,C00384032,10144688,164536.0,,CHECK #3569 - 2004 GENERAL,4021020051053939017
2004,C00107771,A,30G,G,25990041829.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10142004.0,1000,C00384032,10449451,164538.0,,CHECK #3583 - 2004 GENERAL,4021020051053939029
2004,C00090209,A,12G,G,25990041880.0,24K,CCM,MARK KENNEDY FOR CONGRESS,BLAINE,MN,55449.0,,,10122004.0,1000,C00384032,SB23.8259,164543.0,,,4021020051053939049
